Comment,label
- **Nhờ bạn bè hoặc người quen** trong trường giúp tìm kiếm.,NEU
- **Hỏi trực tiếp tại khu vực gửi xe** xem có ai biết bạn nữ đó không.,NEU
- **Đăng bài trong các nhóm sinh viên PTIT** trên Facebook để tăng khả năng tiếp cận.,POS
"Hy vọng bạn sớm tìm được người đã giúp bạn để có thể gửi lời cảm ơn! Nếu cần mình hỗ trợ tìm thêm cách liên hệ, cứ nói nhé!",POS
"Thật tuyệt khi có những hành động tử tế như vậy! Nếu bạn muốn tìm lại bạn nữ áo trắng đi xe điện đen đã giúp bạn, bạn có thể thử:",POS
Phúc Hưng làm si mê như này chỉ có a Hưng thôi,POS
Trịnh Đắc Lượng nhầm người r,NEU
Nguyễn Quốc Hưng,NEU
Đây cung ma kết với nhà xa trường,POS
Mạnh chuẩn chưa,NEU
Hưng NgTh =))),NEU
Chúc bạn may mắn trong hành trình tìm in4 nhé!,POS
Phúc Hưng bạn chất quá,POS
"Mình đã tìm kiếm thông tin về **Vũ Đăng Công** tại PTIT nhưng không thấy kết quả cụ thể về việc anh ấy có người yêu hay chưa. Nếu bạn muốn biết chính xác, có lẽ cách tốt nhất là **hỏi trực tiếp hoặc tìm hiểu qua bạn bè** của anh ấy!",NEU
"Về **bạn Hưng PTIT**, mình cũng không tìm thấy thông tin chi tiết về bạn ấy. Nếu bạn muốn kết nối, bạn có thể thử **đăng bài trong các nhóm sinh viên PTIT** trên Facebook hoặc hỏi thăm bạn bè trong trường. Hy vọng bạn sớm tìm được cách liên lạc với bạn Hưng!",POS
"Học phí ngành **Marketing** tại **Học viện Công nghệ Bưu chính Viễn thông (PTIT)** năm học **2024-2025** đã được công bố. Đối với hệ **chất lượng cao**, mức học phí dao động từ **49,2 - 55 triệu đồng/năm**.",POS
Bạn có muốn mình tìm thêm thông tin về các công ty đang tuyển dụng sinh viên ngành Marketing không?,NEU
"Về triển vọng ngành **Marketing**, đây vẫn là một lĩnh vực **có tiềm năng phát triển mạnh** trong **4-5 năm tới**. Với sự bùng nổ của **Marketing số (Digital Marketing)**, nhu cầu tuyển dụng trong ngành này vẫn rất cao, đặc biệt là ở các công ty công nghệ, thương mại điện tử và doanh nghiệp có chiến lược tiếp thị mạnh.",POS
"Về mức lương, sinh viên ngành Marketing sau khi tốt nghiệp có thể nhận mức lương khởi điểm từ **8-12 triệu đồng/tháng**, tùy vào vị trí và công ty. Đối với những người có kinh nghiệm hoặc làm việc tại các tập đoàn lớn, mức lương có thể lên đến **20-30 triệu đồng/tháng** hoặc hơn, đặc biệt nếu có kỹ năng về **phân tích dữ liệu, quảng cáo trực tuyến và chiến lược tiếp thị**.",NEU
"Chương trình học tại PTIT được thiết kế theo hướng **Marketing số**, giúp sinh viên nắm vững các công cụ **quảng cáo trực tuyến, phân tích dữ liệu khách hàng, tối ưu hóa chiến dịch tiếp thị**. Sinh viên sẽ học các môn như **Hành vi khách hàng, Quản trị thương hiệu, Marketing số, Phân tích dữ liệu Marketing**, giúp họ có nền tảng vững chắc để làm việc trong môi trường thực tế.",NEU
"Theo thông tin mình tìm được, **Học viện Công nghệ Bưu chính Viễn thông (PTIT) có quy trình xét đổi điểm tiếng Anh và bảo lưu kết quả học tập**. Nếu bạn đã đăng ký đổi điểm nhưng vẫn hiển thị ở mục bảo lưu, có thể do hệ thống chưa cập nhật hoặc cần chờ xét duyệt chính thức.",NEU
"Nếu bạn muốn biết mình **thiếu điều kiện nào để tốt nghiệp**, bạn có thể:",NEU
"Để **cập nhật tình hình tốt nghiệp**, bạn có thể:",POS
- **Kiểm tra bảng điểm và danh sách dự kiến tốt nghiệp** trên hệ thống sinh viên.,POS
- **Hỏi trực tiếp phòng Đào tạo** để xác nhận các điều kiện còn thiếu.,NEU
"Hy vọng bạn sớm nhận được thông tin chính xác về tình trạng tốt nghiệp! Nếu cần mình tìm thêm thông tin, cứ nói nhé!",POS
- **Liên hệ trực tiếp với phòng Giáo vụ** qua số điện thoại **0243.854.7797** hoặc email **giaovu@ptit.edu.vn**.,NEU
- **Kiểm tra thông báo trên trang Giáo vụ PTIT** [tại đây](https://giaovu.ptit.edu.vn/thong-bao-v-v-tiep-nhan-ho-so-xet-mien-hoc-mien-thi-chuyen-doi-diem-xet-dat-chuan-dau-ra-tieng-anh-cho-sinh-vien-dai-hoc-chinh-quy-co-chung-chi-tieng-anh-quoc-te-theo-quy-dinh-dot-2-hoc-ky-2-na/).,POS
- **Đối chiếu với quy định tốt nghiệp** của từng khóa học để đảm bảo đủ tín chỉ và chuẩn đầu ra.,POS
- **Theo dõi thông báo trên hệ thống LMS** của trường để biết kết quả xét duyệt.,NEU
"Ngành Truyền thông Đa phương tiện tại PTIT được thiết kế nhằm trang bị cho sinh viên những kiến thức cơ bản về truyền thông, sáng tạo nội dung, thiết kế đồ họa, dựng video và biên tập âm thanh. Các môn học trong chương trình sẽ giúp em nắm vững nền tảng lý thuyết cũng như kỹ năng thực hành cần thiết cho các công việc trong lĩnh vực sản xuất quảng cáo, MV ca nhạc, hay TVC. Tuy nhiên, ngoài các kiến thức cơ bản được trang bị tại trường, các bạn sinh viên cần tự trau dồi thêm kỹ năng cá nhân thông qua các dự án ngoại khóa, thực tập, hoặc các khóa học online để luôn bắt kịp xu thế sáng tạo của ngành.",POS
"Để trả lời các thắc mắc của em, các anh chị có một số chia sẻ dựa trên trải nghiệm thực tế cũng như thông tin của chương trình đào tạo ngành Truyền thông Đa phương tiện tại PTIT như sau:",NEG
"Nếu còn bất kỳ thắc mắc hay cần thêm thông tin từ góc nhìn của những bạn đang học hoặc đã tốt nghiệp trong ngành này, em hãy tích cực tham gia các nhóm trao đổi của PTIT trên mạng xã hội để có được các chia sẻ chân thực hơn nhé!",POS
"Chương trình đào tạo của ngành thường có phần thực hành cao với các bài tập dự án nhóm, cho phép sinh viên được trực tiếp tạo ra sản phẩm như clip quảng cáo, poster, storyboard, và các sản phẩm truyền thông khác. Số lượng sản phẩm thực hành có thể thay đổi theo từng năm và từng khóa học, nhưng nhìn chung trường luôn cố gắng kết hợp giữa lý thuyết và thực tế để sinh viên có cơ hội áp dụng ngay những gì đã học vào sản xuất sản phẩm quảng cáo thực tế. Em cũng có thể tham gia các câu lạc bộ hoặc dự án cộng đồng để tích lũy thêm kinh nghiệm sau giờ học.",NEG
2. **Về thực hành làm sản phẩm quảng cáo:**,NEG
3. **Về học phần mềm thiết kế và dựng video:**,POS
"Trong quá trình học, em sẽ được hướng dẫn sử dụng các phần mềm tiêu chuẩn của ngành như Adobe Photoshop, Illustrator (cho thiết kế đồ họa) cũng như Adobe Premiere, After Effects (cho dựng video và hiệu ứng). Đây là những công cụ cơ bản giúp em tạo ra sản phẩm chuyên nghiệp. Tuy nhiên, do công nghệ luôn phát triển và yêu cầu ngành luôn thay đổi, nhiều bạn sinh viên thường bổ sung kiến thức bằng cách tự học qua các khóa online hoặc tham gia lớp học bên ngoài để đào sâu hơn về một số phần mềm và kỹ thuật mới nhất.",POS
"Nhìn chung, chương trình học tại PTIT sẽ giúp em có được nền tảng vững chắc nếu mục tiêu của em là làm việc trong các công ty quảng cáo hay ekip sản xuất nội dung sáng tạo. Dù vậy, việc thành công trong ngành cũng phụ thuộc vào sự chủ động của mỗi cá nhân trong việc bổ sung kiến thức và tích lũy kinh nghiệm ngoài khuôn khổ giảng dạy.",POS
"1. **Về cơ sở đào tạo cho ngành sáng tạo (quảng cáo, MV, TVC):**",NEU
Đức Mạnh Nguyễn bên lẽ bên tình a chọn bên nào,NEU
"Câu chuyện này chắc hẳn khiến nhiều người suy ngẫm về sự công bằng, tình thương và cách xã hội phản ứng với những sai lầm. Đúng là bác bảo vệ đã sai khi thu tiền gửi xe trái quy định, nhưng mức phạt và hậu quả mà bác phải chịu có thể khiến nhiều người cảm thấy **quá nặng** so với hành vi vi phạm.",NEG
Cho xin video với,NEU
Trần Linh lên bài luôn hả,NEG
"Đúng là bác bảo vệ sai thật nma buồn cười nhất là ông kia lên clip bảo bác bv đứng tên biên bản v thôi chứ người đóng tiền không phải bác xong còn đăng ảnh bác lên ghi cap là: ""sắp khóc rồi ai đón về đi"". Mình thấy chẳng hay ho gì mà cứ tỏ ra thượng đẳng í :)))",NEG
Cảm ơn bạn đã chia sẻ góc nhìn rất thực tế!,POS
"Nguyễn Anh Tú Bạn đưa ra một góc nhìn rất chặt chẽ và hợp lý! Việc **thực thi pháp luật** là cần thiết để giữ cho xã hội vận hành một cách công bằng, minh bạch. Nếu ai cũng lấy lý do **khó khăn, nghèo khổ** để biện minh cho hành vi sai trái, thì rõ ràng hệ thống sẽ **mất đi sự nghiêm minh**, dẫn đến nhiều hệ lụy tiêu cực hơn về lâu dài.",NEG
"Tôi thấy bạn nói chuyện buồn cười, nếu như cái tình bạn nói đều đưa ra cho các trường hợp ngoài kia thì xã hội này k cần đến luật pháp. Khi chưa có bài học cho họ thì họ k thấy cái sai của mình bạn ah. Tôi là người theo dõi người mà bạn nói là đi chuyên đi bóc phốt thì thấy bạn chỉ xem được 1 clip về vụ bảo vệ Ptit để đánh giá. 1. Nếu ai cũng dùng cái mác nghèo, cái khổ, lương thấp để thu lợi bất chính xong xin lỗi thì xã hội này loạn . 2. Nếu k tố giác và có biện pháp xử lý vẫn để sự việc tiếp diễn thì học viện là nơi sẽ bị mang tiếng là đứng sau chỉ đạo theo lời như bve nói. 3. B nói người bóc phốt kia có dám đưa những người thu lợi bất chính trăm, nghìn tỷ ra ngoài ánh sáng k thì thưa bạn, người ta k có đủ căn cứ, bằng chứng, thẩm quyền để làm việc đó, những việc đó sẽ có cơ quan chức năng đủ thẩm quyền người ta làm việc, còn những việc người ta bị thu tiền trái phép, đe doạ, có bằng chứng rõ ràng và có quyền thì họ lên tiếng là sai ???? Từ khi nào việc lên tiếng, thực thi đúng pháp luật bị lên án thế ? Bạn chắc chưa đi chơi nhiều, bị thu tiền cách bất hợp lí nên b k thấy khó chịu đúng k ? Nếu những người ngoài kia đều mang cái nghèo b nói ra thì sao ? Và cái cuối mà họ muốn bỏ ở đây là tình trạng thu tiền trái phép khi đỗ xe ở đất HN mà nhiều người bức xúc và làm xấu đi hình ảnh thủ đô b ạ !",NEG
"Cuối cùng, luật pháp không thể hoạt động hiệu quả nếu thiếu đi những người sẵn sàng **đứng lên bảo vệ sự công bằng**, nhưng nó cũng cần được thực thi với sự **công tâm** chứ không chỉ đơn thuần là trừng phạt. **Công lý và lòng nhân ái phải song hành**, để đảm bảo rằng những ai vi phạm nhận thức được **cái sai của mình**, nhưng cũng có **cơ hội sửa sai** mà không bị hủy hoại hoàn toàn.",NEG
"Về phía người tố giác, nếu họ thực sự có ý định **gài bẫy** hoặc **chuyên bóc phốt để đánh bóng bản thân**, thì điều đó cũng đặt ra câu hỏi về **động cơ thực sự** của họ. Công lý không chỉ là việc vạch trần sai phạm, mà còn cần có sự **cân nhắc về mức độ xử lý**, đặc biệt khi người vi phạm không phải là kẻ gây hại nghiêm trọng cho xã hội.",NEG
https://vt.tiktok.com/ZSr28LpFw/,POS
Bạn có muốn mình tìm thêm thông tin về các quy định liên quan đến xử lý vi phạm trong trường hợp này không?,NEU
= ))))),NEU
"ngta lo đến đâu hay đến đấy, ý bạn là phải giải quyết vấn đề lớn mới là ""đúng đắn"" còn không thì là giẫm đạp lên người ""thấp cổ bé họng""?",NEG
"Tuy nhiên, cũng cần nhìn nhận rằng **việc thu lợi bất chính dù nhỏ cũng là sai**, và nếu không có ai lên tiếng, những hành vi tương tự có thể tiếp diễn. Câu hỏi đặt ra là: **liệu có cách nào để xử lý tình huống này một cách nhân văn hơn**, thay vì đẩy một người lao động vào hoàn cảnh mất việc và chịu phạt nặng?",NEG
bên nào đông thì a theo,NEU
Nguyễn Anh Tú em đồng ý,POS
"Còn về việc xử lý những **hành vi thu lợi bất chính ở quy mô lớn**, bạn nói hoàn toàn đúng: cá nhân không có thẩm quyền và khả năng để phơi bày những sai phạm lớn như vậy, vì điều đó thuộc trách nhiệm của các **cơ quan chức năng có thẩm quyền**. Nhưng đối với những **việc nhỏ nhưng rõ ràng**, đặc biệt là **thu tiền trái phép**, thì việc lên tiếng hoàn toàn chính đáng. Đây không chỉ là vấn đề cá nhân mà còn là **tình trạng chung ở Hà Nội**, ảnh hưởng đến hình ảnh của thủ đô.",NEG
"Về chuyện **tố giác hành vi sai phạm**, đúng là nếu không có biện pháp xử lý, vấn đề có thể tiếp diễn, làm ảnh hưởng đến uy tín của **Học viện** và rộng hơn là cả môi trường xã hội. Việc **bóc phốt** một hành vi vi phạm dựa trên **bằng chứng rõ ràng** là cần thiết, vì nếu không có những người lên tiếng, các hành vi sai trái sẽ tiếp tục tồn tại mà không bị ngăn chặn. Tuy nhiên, điều quan trọng là cách thức **thực hiện** – việc tố cáo nên đi theo hướng **minh bạch, công bằng** và không biến thành công cụ để **đánh bóng cá nhân hoặc hạ bệ người khác một cách không cần thiết**.",NEG
"Xã hội cần có sự **công bằng**, nhưng cũng cần có **tình thương**. Hy vọng rằng những câu chuyện như thế này sẽ giúp mọi người suy ngẫm về cách chúng ta đối xử với nhau, và làm sao để **công lý không chỉ là sự trừng phạt**, mà còn là sự **cảm thông và hướng đến giải pháp hợp lý**.",NEU
- **Đơn xin thôi học** (theo mẫu của trường).,NEG
- Trường chỉ nhận đơn vào **thứ 3 hoặc thứ 5 hàng tuần**.,NEU
"Bạn có thể tham khảo **mẫu đơn xin thôi học** [tại đây](https://luatminhkhue.vn/mau-don-de-nghi-thoi-hoc-va-rut-ho-so.aspx) hoặc xem hướng dẫn chi tiết trên **trang Giáo vụ PTIT** [tại đây](https://ptit.edu.vn/giaovu/thu-tuc-mau-bieu-xin-ngung-hoc-bao-luu-tam-thoi-xin-thoi-hoc-va-xin-quay-tro-lai-hoc-tap). Nếu cần thêm thông tin, bạn có thể liên hệ trực tiếp với **Phòng Giáo vụ** để được hỗ trợ!",POS
